,pro/lib,idiom,final
79,new_completion_result_pro_10_combine1.pkl,"if (who != null){
    for (Principal p : who.getPrincipals()){
        if (user != null){
            user.add(ptol.toLocal(p));
        }
    }
}","Yes, this is a generic Java code snippet that has occurred in multiple Java libraries. This code snippet checks if the ""who"" object is not null, and if not, it loops through all the principals associated with the object and adds them to the ""user"" object, provided that the ""user"" object is not null. This code snippet is commonly used in Java applications that deal with authentication and authorization, where a user's access privileges and roles are determined by their associated principals."
80,new_completion_result_pro_10_combine1.pkl,"for (Event<T> event : queue){
    if (event.getTimestamp() > startTs && event.getTimestamp() <= endTs){
        // Code to be executed for events within the specified timestamp range
    }
}","Yes, it is a generic Java code snippet that has been used in multiple Java libraries. This code snippet is commonly used to loop through a queue or collection of events and check if each event falls within a specific timestamp range. The use of a for-each loop and the getTimestamp method is also standard Java syntax commonly used in many libraries."
82,new_completion_result_pro_10_combine1.pkl,"if (started && event.isWatermark()) {
  handleWaterMarkEvent(event);
}","Yes, the synthesized code [if (started && event.isWatermark()) {
  handleWaterMarkEvent(event);
}] is a generic Java code snippet that has been occurred in multiple Java libraries. This code snippet is a simple conditional statement that checks two boolean variables (started and event.isWatermark()) and executes a method called handleWaterMarkEvent(event) if both conditions are true. This type of conditional statement is common in many Java libraries where events are handled based on certain conditions. Therefore, it can be considered as a generic code snippet."
83,new_completion_result_pro_10_combine1.pkl,"while (true) {
  long curVal = currentCount.get();
  if (curVal > threshold) {
    if (currentCount.compareAndSet(curVal, curVal - 1)) {
      // do something
    }
  }
  else {
    // do something else
  }
}","Yes, it is a generic Java code snippet that has been used in multiple Java libraries. This is because it is a basic implementation of a thread-safe loop that checks a value and updates it atomically, while performing different actions depending on the outcome. This pattern is common in concurrent programming and can be applied to many different use cases."
84,new_completion_result_pro_10_combine1.pkl,"if (size >= maximumSize){
while (it.hasNext()){
if (!isPinned(next.getKey())){
if (removalListener != null){
removalListener.onRemoval(next.getKey(), next.getValue(), RemovalCause.REPLACED);
}
--size;
}
}
}","Yes, this is a generic Java code snippet that has occurred in multiple Java libraries. This code snippet checks if the size of a specific data structure has reached the maximum size limit, and if so, it removes any un-pinned elements and notifies a removal listener with the key, value, and removal cause. This code snippet is commonly used in Java libraries that provide caching functionality."
86,new_completion_result_pro_10_combine1.pkl,"if (weightSum > 0){
  for (int target : targetsInScope){
    int count = (int) ((indexAndWeights.weight / (double) weightSum) * capacity);
    for (int i = 0; i < count && currentIdx < capacity; i++){
      double min = load == null ? 0 : targetsInScope.stream().mapToDouble((key) -> load.get(key)).min().getAsDouble();
    }
  }
  if (currentIdx > 0){
    for (; currentIdx < capacity; currentIdx++){
      double min = load == null ? 0 : targetsInScope.stream().mapToDouble((key) -> load.get(key)).min().getAsDouble();
    }
  }
}
if (currentIdx == 0){
  double min = load == null ? 0 : targetsInScope.stream().mapToDouble((key) -> load.get(key)).min().getAsDouble();
}","Yes, it is possible that the synthesized code is a generic Java code snippet that has occurred in multiple Java libraries. This is because the code structure is relatively common and can be used in various applications where there is a need to compute a weighted average or perform similar calculations on a set of values. Additionally, the use of stream operations and conditional statements are standard programming techniques that are widely used in Java development. However, without specific knowledge of the code's context and application, it can be difficult to tell if it is a generic code snippet or not."
87,new_completion_result_pro_10_combine1.pkl,"try{ 
  socket = new TSocket(host, port);
  transport = connectionRetry.doConnectWithRetry(transportPlugin, socket, host, asUser);
  if (timeout != null){
    socket.setTimeout(timeout);
  }
}  
catch(Exception e){ 
  //handle exception 
}","Yes, this is a generic Java code snippet that has been used in multiple Java libraries because it is a common pattern in exception handling for socket and network-related operations. The try-catch block is used to catch any exceptions that might occur during the socket and network operations, and the code within the block handles the exception in an appropriate manner. This pattern is used in many Java libraries that deal with network operations to ensure that the code can gracefully handle errors and recover from them without crashing the application."
88,new_completion_result_pro_10_combine1.pkl,"if (workerTokenAuthorizer == null){
    workerTokenAuthorizer = new WorkerTokenAuthorizer(conf, type);
}
CallbackHandler serverCallbackHandler = new ServerCallbackHandler(conf, impersonationAllowed);
String jaasConfFile = ClientAuthUtils.getJaasConf(conf);
String principal = ClientAuthUtils.get(conf, ClientAuthUtils.LOGIN_CONTEXT_SERVER, ""principal"");

try{
    LoginContext loginContext = new LoginContext(ClientAuthUtils.LOGIN_CONTEXT_SERVER, serverCallbackHandler);
    loginContext.login();
} catch (LoginException ex){
    LOG.error(""Server failed to login in principal:"" + principal, ex);
    throw new RuntimeException(ex);
}","Yes, this is a generic Java code snippet that can be found in multiple Java libraries. The code handles authentication and authorization of a user before accessing certain functionality within the library. The specific details of the user authentication and authorization may vary, but the overall structure and flow of the code is common across many Java libraries."
89,new_completion_result_pro_10_combine1.pkl,"Set<KerberosTicket> tickets = subject.getPrivateCredentials(KerberosTicket.class);
for (KerberosTicket ticket : tickets){
    KerberosPrincipal server = ticket.getServer();
    if (server.getName().equals(""krbtgt/"" + server.getRealm() + ""@"" + server.getRealm())){
        // Do something with the ticket
    }
}","Yes, this synthesized code is a generic Java code snippet that has occurred in multiple Java libraries. This code snippet is used to retrieve and process Kerberos tickets from a subject's private credentials. The specific details of how the ticket is processed may vary depending on the library using this code snippet, but the basic structure is the same. Therefore, this code snippet can be considered a generic piece of code that is commonly used in Java libraries that deal with Kerberos authentication."
90,new_completion_result_pro_10_combine1.pkl,"for (String str : path.split(""/"")) {}","Yes, ""for (String str : path.split(""/"")) {}"" is a generic Java code snippet that can occur in multiple Java libraries. This is because it is a standard for-each loop used to iterate over every substring that results from splitting a given string ""path"" by the delimiter ""/"". This functionality is common and widely used in many Java applications and libraries, making it a generic code snippet that can be seen in multiple places."
92,new_completion_result_pro_10_combine1.pkl,"List<String> rtn = new ArrayList<>();
String[] toks = path.split(""/"");
for (String str : toks) {
    if (!str.isEmpty()) {
        rtn.add(str);
    }
}","Yes, this code snippet is a generic Java code that has occurred in multiple Java libraries. It is a common way to split a string into an array at each forward slash and then add non-empty elements of the array to a list. This is a common operation when working with file paths or URLs. The use of ArrayList to store the strings also makes it a generic approach as ArrayList is a commonly used data structure in Java programming."
94,new_completion_result_pro_10_combine1.pkl,"public void writeStringArray(DataOutputStream out, String[] s) throws IOException {
    out.writeInt(s.length);
    for (int i = 0; i < s.length; i++) {
        writeString(out, s[i]);
    }
}

private void writeString(DataOutputStream out, String s) throws IOException {
    out.writeInt(s.length());
    out.writeChars(s);
}","Yes, it is possible that the synthesized code has occurred in multiple Java libraries as it is a common method of writing an array of strings to a stream. However, this specific implementation may differ in terms of its usage and context depending on the library it is used in."
95,new_completion_result_pro_10_combine1.pkl,"for (int i = 0; i < s.length; i++) {
    out.writeInt(s[i]);
} 

","Yes, this is a generic Java code snippet that can be used in multiple Java libraries. It is commonly used to serialize an array of integers and write it to an output stream."
97,new_completion_result_pro_10_combine1.pkl,"DataOutputStream out = new DataOutputStream(outputStream);
out.writeInt(s.length);
for (int i = 0; i < s.length; i++) {
    // do something with s[i]
}","Yes, it is a generic Java code snippet that has been occurred in multiple Java libraries.

The use of DataOutputStream and the writing of integers and arrays are common operations in Java programming. This code snippet is used to write an array of integers to an output stream in a binary format. It is a general-purpose code that can be used in various contexts, such as network programming, file I/O, and serialization. Therefore, it is highly likely that this code snippet has been used in multiple Java libraries."
98,new_completion_result_pro_10_combine1.pkl,"int ret = Integer.compare(major, o.major);
if (ret == 0) {
    ret = Integer.compare(minor, o.minor);
}","Yes, it is a generic Java code snippet that has been occurred in multiple Java libraries. 

The code snippet uses the built-in static method Integer.compare() to compare two integer values. This is a common and efficient way to compare integers in Java. The comparison is done first on the ""major"" value and then on the ""minor"" value if the ""major"" values are equal. This is a common pattern for comparing objects with multiple attributes. Therefore, this code snippet is likely to have been used multiple times in different Java libraries."
99,new_completion_result_pro_10_combine1.pkl,"try{ 
   if(condition1){
      acls.add(new AccessControl(AccessControlType.USER, BlobStoreAclHandler.READ | BlobStoreAclHandler.WRITE | BlobStoreAclHandler.ADMIN));
   }
   else if(condition2){
      acls.add(new AccessControl(AccessControlType.OTHER, BlobStoreAclHandler.READ));
   }
}
catch(KeyNotFoundException e){}","Yes, it is a generic Java code snippet that has been occurred in multiple Java libraries. This is because the code follows standard Java syntax and the use of try-catch blocks and if-else statements is common in many Java applications. The specific conditions and methods being called may vary, but the overall structure of the code is generic and widely used."
101,new_completion_result_pro_10_combine1.pkl,"currentRate = ((double) (values[(time + 1) % values.length] - values[time]) / timeSpanInSeconds);
time = (time + 1) % values.length;
```","Yes, it is a generic Java code snippet that can be found in multiple Java libraries. This code calculates the current rate of change between two values in an array and updates the time variable to point to the next value in the array. The use of modulo operation to wrap around the array index is a common technique in Java programming."
103,new_completion_result_pro_10_combine1.pkl,"if (userHz < 0){
    BufferedReader in = null;
    try {
        if (System.getProperty(""os.name"").startsWith(""Windows"")) {
            ProcessBuilder pb = new ProcessBuilder(""cmd.exe"", ""/c"", ""echo %USERPROFILE%"");
            Process p = pb.start();
            in = new BufferedReader(new InputStreamReader(p.getInputStream()));
        } else {
            ProcessBuilder pb = new ProcessBuilder(""getconf"", ""CLK_TCK"");
            Process p = pb.start();
            in = new BufferedReader(new InputStreamReader(p.getInputStream()));
        }
        String line = in.readLine().trim();
    } catch (IOException e) {
        e.printStackTrace();
    } finally {
        if (in != null) {
            try {
                in.close();
            } catch (IOException e) {
                e.printStackTrace();
            }
        }
    }
}","Yes, it is possible that this code snippet has occurred in multiple Java libraries as it deals with system properties and file handling, which are commonly used functionalities in Java programming."
105,new_completion_result_pro_10_combine1.pkl,"Process p = pb.start();
BufferedReader in = new BufferedReader(new InputStreamReader(p.getInputStream()));
if (userHz < 0){
    String line = in.readLine().trim();
    userHz = Integer.valueOf(line);
}","Yes, it is a generic Java code snippet that has occurred in multiple Java libraries. 

This code snippet launches a new process and reads its output. It is a common practice in Java programming to execute external processes using the ProcessBuilder class and, after execution, capture the output of the process using a BufferedReader. Additionally, the code checks whether a variable userHz is less than zero and, if so, reads the first line of the process output and assigns it to userHz.

Overall, this code snippet uses widely used Java APIs and patterns, making it a generic snippet that is likely to have been used in various Java libraries."
106,new_completion_result_pro_10_combine1.pkl,"Map<String, Double> resourcesMap = (Map<String, Double>) getComponentConfiguration()
                .computeIfAbsent(Config.TOPOLOGY_COMPONENT_RESOURCES_MAP, (x) -> new HashMap<String, Double>());
resourcesMap.put(resourceName, resourceValue);","Yes, this is a generic Java code snippet that has been used in multiple Java libraries. 

The code snippet is using generics to define a Map data structure that holds key-value pairs of String keys and Double values. The Map is initialized by invoking the method ""getComponentConfiguration()"" on some component, which returns a configuration object that is then used to retrieve a Map of resource values. If the map does not exist already, the code creates a new HashMap instance using the ""computeIfAbsent()"" method.

The use of generics and common method calls such as ""computeIfAbsent()"" and ""put()"" make this code snippet applicable to a wide variety of scenarios where a Map of resources needs to be maintained. Therefore, it is likely that this code has been used in multiple Java libraries."
110,new_completion_result_pro_10_combine1.pkl,"if (who != null) {
  for (Principal p : who.getPrincipals()) {
    user.add(ptol.toLocal(p));
  }
}","Yes, it is a generic Java code snippet that has been used in multiple Java libraries. This code snippet is used to iterate through a collection of principals associated with a user and convert them to a local representation using a specified Principal-to-Local mapper class. The code is used in various applications and libraries that manage access control and authentication."
112,new_completion_result_pro_10_combine1.pkl,"if (executorFuture != null && executorFuture.isDone()){
  try{
    executorFuture.get();
  } catch (InterruptedException ex){
    LOG.error(""Got exception "", ex);
    throw new FailedException(ex);
  } catch (ExecutionException ex){
    LOG.error(""Got exception "", ex);
    throw new FailedException(ex);
  }
}","Yes, this code snippet is a generic Java code that can be found in multiple Java libraries because it is a common pattern to check if a future task is completed and then handle any exceptions that may have occurred during the execution of the task. This pattern allows asynchronous code to be executed and handled in a structured and reliable manner."
114,new_completion_result_pro_10_combine1.pkl,"for (Event<T> event : queue){
    if (event.getTimestamp() > startTs && event.getTimestamp() <= endTs){
        // Code to be executed for events within the specified timestamp range
    }
}","Yes, this is a generic Java code snippet that can be found in multiple Java libraries. This code snippet is used to iterate over a collection of events and filter out the ones that fall within a specified timestamp range. It is a common pattern used in many event-driven systems and libraries, such as Apache Kafka or Spring Framework."
116,new_completion_result_pro_10_combine1.pkl,"for (Event<T> event : queue){
  if (event.getTimestamp() > startTs && event.getTimestamp() <= endTs){
    // Code fragment 1
  } else {
    // Code fragment 2
  }
}","Yes, the synthesized code is a generic Java code snippet that has been occurred in multiple Java libraries. The use of a for-each loop to iterate over a collection of objects and the conditional statement to check for a certain condition and execute a code fragment based on the result is a common programming pattern in Java. It can be found in many libraries and frameworks, such as the Java Collections Framework, Apache Commons, and Spring Framework. Therefore, the synthesized code is not specific to any particular library and can be considered a generic Java code snippet."
